COL3A1	FP671120.4	1.6112349762477916
COL4A2	LAMP5	1.6111318057644022
COL6A3	B2M	1.610153346173549
RPL13A	S100A6	1.6098150899537438
TIMP1	RPS18	1.6088716059851031
S100A10	CD44	1.6080190965992374
MTATP6P1	ADH1B	1.6073733965451351
CLU	JUND	1.606478259452022
COL12A1	COL4A2	1.6062082785531757
AGTR1	GJA4	1.6057834818491905
NTRK3	CNTN4	1.605611950629773
CPE	ZFP36	1.604497647343148
CYP1B1	ADH1B	1.6031783340672374
ARHGAP18	COL4A2	1.6030158220828152
NNMT	NGF	1.6029474350166273
FAM129A	CPM	1.6028695411835479
TSC22D1	GSN	1.6019710177297137
PTH1R	HLA-C	1.6018245558931223
RPL3P4	COL5A2	1.6015042773064811
PTP4A3	FAM13C	1.6014322080315309
RPL30	RPL3P4	1.6011622299386765
RPL30	NDRG2	1.600480453795653
IGFBP6	WNT4	1.6003891948065896
LHFPL6	LEF1	1.599519720978685
MARCKS	CNTN4	1.5986602616630363
LHFPL6	NDUFA4L2	1.5983506005777164
COL4A1	ETV1	1.598312632187525
FP671120.4	ADH1B	1.5978927340984712
MEF2C	RPS3AP6	1.5962148759849042
HLA-C	JUND	1.596079618102128
RPS3AP6	PPIC	1.5953082793941884
GSN	RPS3AP6	1.5950991056495796
RPS15A	EMILIN1	1.594982549844231
DBNDD2	RPS23	1.5946160344726226
CD44	MOXD1	1.5942028573694091
SLC7A2	CLU	1.5941631023470972
PPIB	SPON1	1.5940391252264168
HLA-C	HOPX	1.59368983351351
ISLR	LXN	1.5935027071267953
IGFBP6	LXN	1.5931312352483524
JAG1	COX4I2	1.5930917818473718
EMILIN1	INHBA	1.5930594491056722
CST3	AGT	1.5929995498254308
RPL30	AEBP1	1.5929141702867924
S100A4	GPC3	1.592772884778254
EMILIN1	ISLR	1.5927009094927522
F3	CNTN4	1.5925325133159873
ISLR	RPLP1	1.592512986095997
GSN	RPS12	1.592478623296903
SLC7A2	AEBP1	1.5924660312343326
S100A6	COBLL1	1.592004583021579
CD44	NNMT	1.5910927362763971
SYS1-DBNDD2	HOPX	1.5910825333710383
FP671120.4	S100A6	1.5910664508599126
TPT1	MCAM	1.5906080327073606
EPHX1	CSRP2	1.588554649850323
JUND	RPL37	1.5884744948880727
NPY1R	EGR2	1.5883643157343066
S100A10	KLHL23	1.5875847867199497
RCAN2	ITGA7	1.5874989379360425
RPL27A	C2ORF40	1.5871870362277947
MEST	GSN	1.5870570253506153
HOPX	ANXA5	1.586001095829472
JUND	VCAN	1.5853274149644143
RPL26	LOXL1	1.5852480367407276
EPAS1	COL4A2	1.5846962105393434
WNT4	POSTN	1.5844067101301453
CFD	TMSB10	1.5841925551702056
FRMD3	FAM129A	1.5840916122370323
NNMT	TNC	1.5840541606849015
RPL23	TMSB10	1.5840350751251975
RPLP1	MCAM	1.5839142212106565
RPL41	COL15A1	1.5834221166643738
ANXA5	OGN	1.5833564893585605
RPS3AP6	NPY1R	1.5828191990765688
FAM13C	SLC7A2	1.582756347739018
RPL39	ANXA5	1.5827128781253184
TIMP1	PDGFRA	1.5824194556217202
AGTR1	CPE	1.5822116519405198
SOD3	COBLL1	1.581895883343875
SYS1-DBNDD2	FABP5	1.581868136164583
SELENBP1	C2ORF40	1.581738627072206
RPL41	FNDC1	1.5816049679210595
RPL3	RPL30	1.5810152165970792
ENC1	IGFBP5	1.5808268918062074
RPS3AP6	LHFPL6	1.580702617356284
RPS6	FABP4	1.5794830365788626
RPS18	USP53	1.5791556763486925
ISLR	TMTC1	1.5790930173058382
SOD3	EMILIN1	1.5784092602418358
NDRG2	MTATP6P1	1.5779167106485035
HIGD1B	TNC	1.5778956914588598
EGR2	RAMP1	1.5772209377412802
ADIRF	FP671120.4	1.5771273407599722
SOD3	PTK7	1.5771139963734495
COL1A2	PLAC9	1.576999680030554
ARHGAP18	WNT4	1.576965959173656
RPS12	MIF	1.5769353973148919
ENC1	EMILIN1	1.5764392929339326
CARMN	NKD2	1.5760997474927918
CFD	CYP1B1	1.575676584506161
RPL3	B2M	1.5754816400645746
CSRP2	RPL3	1.5753715540509
RPL26	MOXD1	1.5752247372286836
COL4A2	EPAS1	1.5746422509624471
RPL7	ISYNA1	1.5745285835714553
AGTR1	CFD	1.5744722356524472
GJC1	TIMP1	1.5744292237126043
INHBA	APCDD1	1.5740317876249679
RPS20	RPL37	1.5731291545299322
RPLP1	RPL3P4	1.5728734981009387
RCAN2	AGTR1	1.572226424648428
CAV2	CARMN	1.5722075431046503
HLA-C	SLC38A2	1.5719676515830783
RPS15A	PARM1	1.5719313934135337
CAV2	NRGN	1.5714568100844057
EPAS1	CPM	1.5711149296014393
LHFPL6	SEPT7	1.570579018326087
CPM	CRYAB	1.5704672621255595
TSC22D1	EPAS1	1.5701836463587646
DIO2	HOPX	1.5698277588920757
ISLR	RPS8	1.5696645781050678
ENC1	TMSB10	1.5686568008271669
IMPA2	ESAM	1.5684871805984517
JAG1	NDUFA4L2	1.568398727516359
COL12A1	COL4A1	1.56833410192622
PARM1	TSC22D1	1.5677530809009894
MOXD1	MEST	1.5676323662140854
FHL5	NOTCH3	1.5670722218683375
IGFBP6	JAG1	1.5666781478779757
POSTN	MARCKS	1.565937812517034
SLC7A2	JUND	1.5656403423440883
PLAC9	COL3A1	1.5652746737451266
COX4I2	MT2A	1.5651908015196803
EPHX1	NPY1R	1.5650072580762318
COL4A2	LAMA2	1.5643664064448684
TM4SF1	TXN	1.5638118050966294
PARM1	FABP5	1.5637827057975493
CFD	EMILIN1	1.5637722600389639
IGFBP5	HRC	1.5635902244068327
RPS3AP6	MT2A	1.563121282192696
RGS5.1	RPL41	1.5627392217014324
HLA-C	ETV1	1.562446721681878
SLC38A2	FAM13C	1.5621977514513603
EPHX1	RPL23	1.5621607985987187
S100A6	B2M	1.5616484195185112
SFRP1	NTRK3	1.5616259901957792
TM4SF1	BGN	1.5613551509297117
COL4A1	ISYNA1	1.5612107240134452
HLA-DRA	C3	1.5607459526414427
DIO2	VCAN	1.560377723836311
LUM	FHL3	1.560348574397199
ENG	RPL31	1.559787990813014
GSN	PPIB	1.559093781092182
RPS12	RPL13AP5	1.5580644419457716
KLHL23	WNT6	1.558016310653943
RPL3	LOXL1	1.5575185721401306
ARHGAP18	POSTN	1.5573213513449642
NRGN	IMPA2	1.5571887310047379
NRGN	SEPT7	1.557088074366244
B2M	CPM	1.5561329259543448
DIO2	NNMT	1.5560458670928223
PDGFRA	TIMP1	1.5558393829956172
FHL3	LOXL1	1.5554169055301041
CPE	RPS24	1.5550404853126434
HLA-DRA	RPLP2	1.5548265467024125
RPS6	EPHX1	1.554801136893636
IGFBP5	PPIC	1.554416949733406
NGF	FABP5	1.553745478687297
AEBP1	F3	1.5527905567406974
CPM	NPY1R	1.552657585877302
CAV1	NRGN	1.5521813477649469
IGFBP5	ENG	1.5521410717440625
RPL13A	LHFPL6	1.551845578758787
ADH1B	MAP1B	1.5516202503905865
MUSTN1	SLC38A2	1.551363495740721
JUND	PAWR	1.5508819769220983
GSN	CHRDL1	1.5498004225982904
TMSB10	CDH11	1.5493470561554188
IGFBP6	RPL36A	1.549060821539654
CFD	TTC3	1.5487232085885942
IGFBP6	HLA-C	1.5483418070569461
LHFPL6	EPAS1	1.548288900868676
SLIT3	RPL36	1.547942217360518
TMSB10	RPL36A	1.5470099556873729
FP671120.4	BGN	1.5468321091002877
NPY1R	RPS3AP6	1.5464980545600533
MTATP6P1	IGFBP6	1.5463459750438922
FRMD3	HOPX	1.5462182171695102
RPS20	RPS2	1.5451407539266238
IGFBP5	ADGRE2	1.5443834773840244
PDGFRA	RPS3AP6	1.544089616472503
FRMD3	CAV1	1.5436699428015666
RPL36	TOB1	1.5432534157454412
C2ORF40	NAP1L1	1.5429000971669145
RPL28	COL12A1	1.5428266291145956
PLXDC2	RPL3P4	1.5427395007736715
CD44	RSPO3	1.5425660468437288
HRC	COL12A1	1.5424625412298156
KLHL23	CARMN	1.5421007667529671
COBLL1	SLC25A4	1.5417642704061085
S100A4	SLC38A2	1.541732758831992
USP53	CRYAB	1.541030901088808
MARCKS	NDRG2	1.541022534670308
SOD3	FHL3	1.540877380826145
NOTCH3	CAV1	1.5408222431388623
EGR2	TNC	1.5405458055986947
ZFP36	FABP5	1.5404062419113593
RPS18	MOXD1	1.5400242520151228
RPL37A	SERPING1	1.5399296046979183
FHL3	FNDC1	1.5393215355318521
TIMP1	S100A4	1.5389274439357488
ADIRF	ADGRF5	1.5388691275643032
RPS18	MAP1B	1.5387487798757977
BGN	ISYNA1	1.5386687917831912
EMILIN1	MEF2C	1.538431964561265
AEBP1	GJC1	1.5374644310797054
COL1A2	ZFP36	1.5366830184009233
NRGN	KLHL23	1.5362129652047656
FHL3	ADH1B	1.53575581521463
FP671120.4	CPM	1.5353893314948577
FAP	CSRP2	1.5352260897642152
ADGRF5	RPL23	1.5352186681765454
CKB	MMP11	1.5349481262080698
ADIRF	FAM13C	1.534770923823402
LAMA2	ADGRE2	1.5342892115112066
COL15A1	CYP1B1	1.5321367266013688
MOXD1	F3	1.5320850846202836
NDUFA4L2	RPS3AP6	1.532016014320946
COL15A1	SEPT7	1.5306557346584
NAP1L1	TTC3	1.5304605680408334
S100A10	TM4SF1	1.5304110664141446
CHRDL1	MOXD1	1.529769143800461
AGTR1	SLC25A4	1.529365850025623
PCDH9	SLC7A2	1.529238942979894
RPS2	APCDD1	1.5290769822952932
RPL28	NAP1L1	1.5287851432172477
RPS3AP6	CARMN	1.5287510153298058
RPL3	PARM1	1.5284529829475089
NNMT	MTATP6P1	1.5281304325812735
MARCKS	COL6A3	1.52807571424616
LAMA2	ENG	1.528028777620963
ADGRF5	MIF	1.5280196442242722
B2M	RPS8	1.5277633452515023
TTC3	RPS6	1.5277039147821583
RAMP1	COL1A2	1.5271219024504212
RPL27A	MARCKS	1.526948419932489
ESAM	SFRP1	1.526779844815688
USP53	ADIRF	1.526634128964768
PCOLCE2	HLA-DRA	1.5263594067539223
HLA-C	COL5A2	1.5256467799659763
SEPT7	GJC1	1.524788240342375
RPS23	TMTC1	1.5245270506275401
RPS2	ANXA5	1.5232312135696617
NGF	IMPA2	1.5230981091214866
GPC3	SERPING1	1.5223994005483406
EGR2	JUND	1.5223364513989546
C2ORF40	COL4A1	1.5217880797975842
OGN	NNMT	1.521547985466978
TMTC1	RCAN2	1.521121202985258
POSTN	CKB	1.5207389126212998
WNT6	CD44	1.5207038194175837
S100A4	RPL13A	1.5205270300575415
COL4A1	WNT6	1.5198021180929993
COL1A1	ENG	1.5197307753293774
COL10A1	MIF	1.5193857256428382
SEPT7	MUSTN1	1.5191502914311334
JAG1	FRMD3	1.5191379293475233
JAG1	ITGA7	1.5188111745114155
VCAN	CAV1	1.5186210949296854
NTRK3	PDGFC	1.5182809536182182
IGFBP6	ISYNA1	1.5182359678698958
RPL34	MARCKS	1.5179957506289705
RPL3P4	TIMP1	1.5175952674462259
MTATP6P1	COL1A1	1.5173975706654512
NOTCH3	FABP5	1.5173879203528984
PDGFRA	RCAN2	1.5170032331068195
JUND	MAP1B	1.516734615062839
COL4A2	NDRG2	1.5163568163576344
RPL23	PTH1R	1.5160465113848443
CFD	NTM	1.5158591829705677
DBNDD2	FABP5	1.5155416591911943
EPAS1	TM4SF1	1.514773078069653
TPT1	OSTC	1.514717001454762
RPL38	RPL13A	1.5146312830226025
PLAC9	JAG1	1.514578848437501
PARM1	NTRK3	1.5142869613461174
COL3A1	LUM	1.5134003699390706
RPL26	GSN	1.5128723734804221
COL4A2	PPIC	1.5124722285570924
TMSB10	MAP1B	1.5120849431902745
ISYNA1	CPM	1.5117651236658063
ZFP36	FAM13C	1.5117646741239883
LUM	RPS20	1.511709476512696
SLIT3	MCAM	1.5101696005418568
LAMP5	MARCKS	1.5096014451569983
ADH1B	PARM1	1.5094595066934322
BGN	RPL39	1.5090037568302903
SELENBP1	ISYNA1	1.5089624220475648
RPS3AP6	AGTR1	1.5088158770064344
VCAN	RPL3	1.5086098411900055
RPL26	CD44	1.5083295753002899
RPS23	KIF26B	1.50807146400262
AGTR1	RPL12	1.5080253692000263
ITGA7	RGS5.1	1.5079880943955528
RPL37	ENC1	1.5078514620102217
SEPT7	EPHX1	1.5077389330329531
RPS12	S100A10	1.5075583352636106
FAM13C	RPL3P4	1.5073786350770302
PARM1	FHL5	1.505922613514941
F3	GSN	1.5056274755224368
RPS12	SLC38A2	1.5052818256996432
KLHL23	EPAS1	1.504921364700352
FP671120.4	FHL3	1.5047787016004175
RPL23	MEST	1.5043671433790136
ITGA7	SLC38A2	1.504040513192975
ESAM	EPAS1	1.5033163223107116
SFRP1	F3	1.5031041957334559
ISLR	FP671120.4	1.5024434315959752
RPL23	CST3	1.5024162392450826
TMTC1	RPL3P4	1.502368986249371
GPC3	COL1A1	1.5018616600293764
SERPING1	RPL23	1.501357744073005
EPAS1	SFRP1	1.50091447712404
RPL36	RPS6	1.5000101634125234
ENPP1	ISLR	1.4997671270731106
RAMP1	FNDC1	1.49943835242548
RGS5.1	MMP11	1.4985462799241311
LEF1	KIF26B	1.4973136122790154
TMEM47	RPS3AP6	1.4971174438163106
IGFBP5	ITGA7	1.4968723502690464
CYP1B1	CNTN4	1.4967350688563696
ENC1	COMP	1.495396683183961
AGT	COX4I2	1.4945325566977745
NAP1L1	B2M	1.4944460889034998
COL1A2	TM4SF1	1.4938930825631278
F3	CD44	1.4935975663548375
HOPX	SELENBP1	1.493139167045948
PPIB	SFRP1	1.4931049401511165
GSN	COL6A3	1.4920574034461278
MTATP6P1	MCAM	1.4920427918839065
HOPX	RPL13AP5	1.4919713119805271
AGTR1	TTC3	1.491830026130112
RPL34	FAP	1.4916443481934256
RPS18	GPC3	1.4913101272144271
AGTR1	LXN	1.4912685566685648
NAP1L1	CDH11	1.4910928945060162
S100A4	COL4A2	1.4909191693020356
IGFBP6	FRMD3	1.4908537538896018
TSC22D1	AGT	1.4904495736437902
CYP1B1	ARHGAP18	1.4904251146701142
F3	VCAN	1.4901227507830734
ZFP36	TTC3	1.4900898100336484
INHBA	ETV1	1.48962262375285
ITGA7	DBNDD2	1.4895268306235774
MMP11	PDGFC	1.4892482753880019
MCAM	HLA-C	1.4891594308143115
SLC7A2	COX4I2	1.488624590844411
SOD3	TMSB10	1.4883388225097953
HLA-C	ARHGAP18	1.4874643418614288
CSRP2	PDGFC	1.4874497994701987
TMEM47	SLC25A4	1.4873740895832115
CNTN4	PCOLCE2	1.487003329736417
RPS20	NDUFA4L2	1.4869978570627986
RPS18	SLC38A2	1.486565997652278
ADIRF	ADGRE2	1.4862773164100507
CRYAB	SLC25A4	1.4862155523396419
FHL3	TSC22D1	1.4860765121957642
TMSB10	CST3	1.485899254038216
CYP1B1	CAV1	1.4858920843831942
RPL34	S100A6	1.4854246239738125
PARM1	AGTR1	1.4851642889303687
LOXL1	NTM	1.4851427830750956
CPM	MOXD1	1.4847940455141502
HIGD1B	LXN	1.4840584682217461
CYP1B1	MUSTN1	1.4838483272268592
ISLR	SLC38A2	1.4838343269141434
ADH1B	GPC3	1.483711552582592
RPL31	COMP	1.4834460382921648
NNMT	COL5A2	1.4830939543186454
PAWR	CRYAB	1.4828791527076406
LUM	ETV1	1.4824730701249174
COL1A1	RPL36A	1.4824089074714135
S100A4	TMEM47	1.4823230249395896
NDUFA4L2	RPL36	1.4821388303902705
RPS3AP6	TMSB10	1.4817117988011963
NTRK3	CPM	1.4816792436736712
GJA4	NDRG2	1.4816270048333657
PLXDC2	LEF1	1.481556089806086
EBF1	AEBP1	1.4815511834140627
NGF	TSC22D1	1.4815176249772788
IGFBP6	AGT	1.4815170939168374
JUND	OSTC	1.4815049297762761
COL4A2	RPL30	1.4814676739965098
RPS12	ETV1	1.4810089266150688
KLHL23	NDRG2	1.4809462721896987
NAP1L1	TNC	1.480687380215484
RPL28	LEF1	1.4795488819756208
ADH1B	NDRG2	1.4794535045528099
RPLP2	TSC22D1	1.4792184589129207
MTATP6P1	HOPX	1.478528558917853
MEF2C	COL12A1	1.4782820274446546
WNT4	SPON1	1.4782610176133586
LXN	LOXL1	1.4776949890157127
TXN	COL6A3	1.4775022568922143
MARCKS	TMTC1	1.4766792920239964
RPL36A	NNMT	1.4763743921582524
RPL37A	GSN	1.476053069431731
RPS8	FAM13C	1.476036398116967
NDRG2	FAM13C	1.475811097290396
ZFP36	CYP1B1	1.4755517006730565
MUSTN1	MCAM	1.4750492220391762
RPS20	PAWR	1.4749713529507853
COL4A2	RPL36A	1.4743355141097243
COL12A1	HRC	1.4734425651566532
HOPX	RPS2	1.473225165851465
ISYNA1	MEF2C	1.4724438160917095
EMILIN1	NTRK3	1.4721216882186154
RPL37	NPY1R	1.4713238577043781
LEF1	ARHGAP18	1.4712303816861227
F3	ADH1B	1.4711686981370078
APCDD1	TMTC1	1.4711447439615009
COMP	EPAS1	1.471073683777348
MTATP6P1	EBF1	1.4709147550671535
COL1A1	RSPO3	1.4708494051425263
COL4A1	CPE	1.4703975890870804
BGN	RGS5.1	1.4702387886843409
GPC3	SEPT7	1.4694745573472587
CFD	B2M	1.46909395669584
NDUFA4L2	NKD2	1.4687788339362875
RPL3P4	PCDH9	1.468668939807252
AGT	AGTR1	1.4681101562173209
RPL28	PARM1	1.4674362373997714
SELENBP1	WNT6	1.4665438941385365
CHRDL1	LHFPL6	1.466160185934347
FP671120.4	COBLL1	1.4657211082790345
ADH1B	FHL5	1.4655661470011023
APCDD1	TNC	1.4654154524154652
ISYNA1	SEPT7	1.4653613289432723
DIO2	TMSB10	1.4650418271722552
SYS1-DBNDD2	MCAM	1.4645201390347555
KLHL23	LXN	1.4643410148141762
MTATP6P1	MAP1B	1.463851982778271
ANXA5	EBF1	1.4638213804030398
MARCKS	RPL3	1.463421170461491
RPS8	WNT4	1.4632256536233592
SYS1-DBNDD2	CARMN	1.462983877921173
TMSB10	CHRDL1	1.4628971334310594
KIF26B	RAMP1	1.4628923764742356
PTP4A3	DBNDD2	1.4617409748537813
MAP1B	TMTC1	1.4610639538803059
PTK7	APCDD1	1.4600797170555575
COL5A2	TMSB10	1.459995179083907
RPL39	PTH1R	1.4599163311163064
NAP1L1	LXN	1.4596327667816353
DBNDD2	EMILIN1	1.4591547795312878
PDGFRA	RPL13A	1.4588092950167704
NNMT	EGR2	1.4586523483716987
PLXDC2	COL5A2	1.458529702982292
RPL3	NRGN	1.4584086201466246
COBLL1	CPM	1.4582184992940028
SELENBP1	NRGN	1.458205442159484
RPS8	CAV1	1.4579972555534118
TMTC1	FAM13C	1.4577137817779569
MARCKS	GPC3	1.4577000968927711
RPS24	COBLL1	1.4575179114774959
TXN	DBNDD2	1.4568473184064654
LHFPL6	COBLL1	1.4567629107611306
OGN	MMP11	1.4559915824051786
S100A6	FAP	1.455968742273266
RPS12	AGTR1	1.4557756032595817
DBNDD2	HOPX	1.4556984207851067
B2M	CYP1B1	1.4554950186665911
SERPING1	F3	1.4552786086075433
FNDC1	LEF1	1.4548985886960208
RGS5.1	RPS6	1.4545721967178857
TMSB10	COL3A1	1.4543301351821614
GPC3	RSPO3	1.4537823562442098
RPL28	NKD2	1.453322858403534
RPL41	PTH1R	1.4531715542513794
OGN	NKD2	1.452956848803234
CAV1	TPT1	1.4525297052828379
MIF	HLA-C	1.4525211989705686
NOTCH3	CNTN4	1.4521861193689898
ADGRE2	TIMP1	1.4513913827124065
S100A10	JAG1	1.4513715495411261
NTRK3	RPL13AP5	1.4513380055692338
NOTCH3	SLC38A2	1.4513283089426399
COL6A3	TTC3	1.4510923935412492
RPL30	COBLL1	1.45087405849396
ADGRF5	LXN	1.4500698408782222
PDGFRA	CST3	1.4497320346629483
FAM13C	PPIB	1.4491526248705084
RPS24	COL5A2	1.448741264007536
CAV2	RPL30	1.448374886920657
RPL38	SYS1-DBNDD2	1.448363722989818
KLHL23	SLIT3	1.44805673529478
RPL13AP5	MTATP6P1	1.4480441410360156
S100A6	KIF26B	1.4478354245076355
RCAN2	FAM129A	1.447679091238762
RPS2	RPL23	1.4476502515645377
FP671120.4	MARCKS	1.4475944402884202
MCAM	USP53	1.4471338028114837
MTATP6P1	OGN	1.446988754515757
RPS3AP6	RPL27A	1.4466287182137785
NAP1L1	APCDD1	1.4464327123600926
EPAS1	ANXA5	1.4464121294074672
PPIC	ADGRE2	1.445738489650599
COL10A1	MT2A	1.4455715613560338
COL6A3	CFD	1.4454841872590076
MTATP6P1	RCAN2	1.4453914635748244
USP53	TOB1	1.4449722208185538
RPL12	TNC	1.4447695929483069
EPAS1	RPL13AP5	1.4446170633344677
TOB1	RPS3AP6	1.4440669223080973
HOPX	LUM	1.443849782239084
NPY1R	TXN	1.4437130075054305
ZFP36	ENPP1	1.4436315260227193
COL4A2	PDGFC	1.4435901161276008
PLXDC2	OGN	1.4433814688618904
RPL23	CRYAB	1.4432854231143502
COMP	RPL36A	1.443086777678917
RPL13AP5	TOB1	1.4424954259861789
ADIRF	TXN	1.4422519774596638
C3	ADGRE2	1.442220682425983
RPL37	LXN	1.4416874924427168
COL6A3	HLA-DRA	1.4415974157975115
PLAC9	S100A6	1.4412967733187305
NGF	ISYNA1	1.4410129324672196
EMILIN1	SFRP1	1.4409292091327008
RAMP1	CKB	1.4408524690106672
POSTN	MAP1B	1.4404957154909739
KIF26B	CST3	1.4401687635373022
COL1A2	PTP4A3	1.44003692397927
MIF	SPON1	1.4392416410839446
RPL3P4	PAWR	1.4391790588585507
RPL13A	ADGRF5	1.4389919472250725
CPM	SOD3	1.4385051020764863
RPL41	FAM129A	1.4380307261696936
LUM	CARMN	1.4378183794907096
NKD2	LEF1	1.4377055847274707
BGN	RPL36A	1.4371915305921885
MAP1B	CNTN4	1.437089749088794
GPC3	TXN	1.436211339905818
B2M	COL1A2	1.4361289559978692
SERPING1	NKD2	1.4359390789668494
RPL30	CAV1	1.4358023398403523
MARCKS	RPS6	1.4351023050050118
CARMN	ESAM	1.434801296136673
MUSTN1	HIGD1B	1.4346074942409728
RPL36	LXN	1.434461936297134
RPL13AP5	RPL36A	1.434164461981966
RPL27A	LAMA2	1.433982057369247
MTATP6P1	COL3A1	1.4338891255374722
DBNDD2	WNT6	1.4327139230164745
NOTCH3	TMSB10	1.4324281453700274
INHBA	LXN	1.4320759226389275
NAP1L1	RPL7	1.4317369528227064
SFRP1	IGFBP6	1.4317216286422312
S100A6	LAMP5	1.4315204242396045
FP671120.4	NNMT	1.430807810614601
COL15A1	F3	1.4307484707122928
CSRP2	POSTN	1.4302608129013634
CARMN	CKB	1.4302087969725845
RPS18	LUM	1.4299008109943314
FHL3	ADGRE2	1.4298082791283027
MUSTN1	FAM129A	1.429722047407183
SERPING1	TNC	1.4291478072961328
BGN	TSC22D1	1.4283507025735886
EPAS1	MAP1B	1.4274686229838218
GPC3	HLA-C	1.4270998668604695
RPL37	HOPX	1.4268551359472208
FRMD3	PAWR	1.4266319089771957
ANXA5	AGTR1	1.4266295506975037
RPL26	EPHX1	1.426547034892969
RPL3P4	RPL34	1.4264283918303249
GJC1	FABP5	1.4262802257166096
HLA-C	TMSB10	1.4255243195675844
C2ORF40	ADIRF	1.425202526438836
RPL41	FP671120.4	1.425075333212031
ITGA7	MARCKS	1.425001123649746
ISLR	PARM1	1.4249844221507846
OGN	ZFP36	1.4249125794182365
RPL23	ENG	1.424600729771291
INHBA	SPON1	1.4244980174201252
RPL30	C2ORF40	1.4242612750278119
MT2A	RPL27A	1.4235911247939856
NOTCH3	AGT	1.42348554548059
C2ORF40	GPC3	1.4232359626051474
MIF	RPL31	1.423001531086631
SFRP1	KCNE4	1.422969079293656
AGTR1	NPY1R	1.4229036854894774
GPC3	OSTC	1.4228791072789502
PLAC9	EGR2	1.4226645947829948
COL5A2	LOXL1	1.42241960936444
CFD	AGT	1.4220838216707445
INHBA	MOXD1	1.4214532650521368
NNMT	SEPT7	1.4214317031818997
RPL23	RPS2	1.4210523848197159
OGN	NOTCH3	1.4208945466382774
VCAN	C3	1.4205658384405069
PLAC9	MEF2C	1.4202300264078167
RPL41	COL12A1	1.419897377162215
ISYNA1	NAP1L1	1.4196146808313588
B2M	TSC22D1	1.4195477523739646
HLA-C	RPS24	1.4194673513541194
HLA-C	MMP11	1.4192262693284337
FRMD3	NGF	1.4186504552162684
OSTC	WNT4	1.418593396447417
SFRP1	GPC3	1.4185501424813183
RPL36	RPS3AP6	1.4182163071703955
WNT6	ITGA7	1.4179863646589945
SEPT7	PTP4A3	1.4176740397233463
CD44	PTP4A3	1.4176158437231707
CST3	MOXD1	1.4173504487762432
TIMP1	NTRK3	1.4172584408062199
COL10A1	ANXA5	1.4171629915193356
CKB	CHRDL1	1.4169184073753613
RPS23	PTH1R	1.4167905790006285
RPL13A	NDRG2	1.416579509831951
CSRP2	CAV2	1.4159109385490845
GSN	INHBA	1.415500106475342
AEBP1	CAV1	1.4151078334406106
EGR2	FNDC1	1.4147195974983289
PLAC9	MIF	1.4140367241018006
VCAN	RPLP1	1.4137319148179281
NNMT	PCOLCE2	1.4131307451012132
CYP1B1	FAM129A	1.4130225437174322
CKB	DIO2	1.4128878594392804
SEPT7	NDRG2	1.4127678660797829
PTK7	MMP11	1.4126163193420838
COL6A3	INHBA	1.4118528934248957
LAMP5	SLC38A2	1.4118159729379312
COL4A1	KCNE4	1.4115104286009879
RPL12	LOXL1	1.4112382688300356
NNMT	PLAC9	1.4111766900566285
S100A4	RPL3	1.4111728036230884
MMP11	ETV1	1.4111585648511382
COBLL1	AGT	1.4110410819920507
HOPX	PCOLCE2	1.4107958062466466
TPT1	APCDD1	1.410733507961298
MIF	CPE	1.4106840997529675
CARMN	COL6A3	1.4101865674191942
ENG	PTK7	1.4099415074985477
WNT6	PAWR	1.4097041561580463
IGFBP6	RPS6	1.4096821773983896
NKD2	SFRP1	1.4095102669693917
CDH11	DBNDD2	1.4093261225517306
NOTCH3	GSN	1.409239004842106
ENG	HOPX	1.409150483526744
BGN	OGN	1.409097906529041
LHFPL6	TMTC1	1.4089645793898347
SLC38A2	JAG1	1.4088752278377759
RPS24	NDRG2	1.4088585822063302
RPS3AP6	WNT4	1.4086207055809081
LXN	MOXD1	1.4086197024820837
S100A4	HOPX	1.4086060965576677
JUND	COL6A3	1.4079228890992272
RPL3P4	PPIC	1.4079216008281636
CAV1	POSTN	1.4077570577911989
RPL38	MEST	1.4071583239018552
RSPO3	NNMT	1.4065047795067909
IGFBP6	MEF2C	1.4062461881925534
RPL12	ENC1	1.4061585397024878
RPL41	SEPT7	1.4055698728280048
NOTCH3	COL4A2	1.4050890573504198
RPS15A	WNT4	1.405057729980319
ENC1	TTC3	1.4044951002611024
PLXDC2	TXN	1.4035912412124705
AGT	CPM	1.403525814918111
CPM	ADGRE2	1.4031724115950677
ITGA7	SLC25A4	1.402581580065328
IGFBP6	JUND	1.4019591676893468
MAP1B	ZFP36	1.4019309593026934
RPL30	ENC1	1.4018076841591145
NDRG2	MUSTN1	1.4016685084785165
ISLR	CAV2	1.4016205591565682
USP53	COL15A1	1.4014459326828799
FAM13C	SELENBP1	1.4014352280259135
ITGA7	SYS1-DBNDD2	1.4010757961101328
RPS15A	COL8A1	1.400900519331731
COL3A1	AGTR1	1.4006826809178907
WNT4	GPC3	1.4006280655428238
SERPING1	TMTC1	1.4002485442032215
AGTR1	NDRG2	1.399305757650237
AEBP1	ADH1B	1.3992337193159285
RPL23	SLC7A2	1.3988500929770338
CYP1B1	FP671120.4	1.3988099735074893
RPS20	WNT4	1.3987808636062138
USP53	CFD	1.3987234211985173
MTATP6P1	CRYAB	1.3986350434772417
COL1A2	RPL41	1.3986283281173806
MCAM	TSC22D1	1.3981336531168418
LAMA2	PDGFRA	1.3980354014333132
ESAM	RPL3P4	1.3978756560915486
FAP	NKD2	1.397624795939396
